294
610
713
3209
1210
1075
3377
2212
683
5095
7299
4954
1738
7394
3872
3330
2646
4280
1022
2377
1645
1008
2071
1652
6133
1697
8211
5654
1040
9180
10193
8210
5055
5329
394
673
564
3380
