-49.2157	-35.468	29.0607
-1.1419	16.451	57.3157
-27.253	7.7837	70.9565
-7.6257	-72.7286	34.109
-28.0689	3.2577	-1.7894
-33.9697	-38.6865	6.7415
-40.5886	-60.1223	42.6412
-48.0735	-22.5661	4.977
-4.5194	-39.4675	37.1894
-26.0631	-79.7839	12.322
-20.9793	35.6921	23.4232
-10.4183	-61.4962	14.3923
-3.4968	39.7504	25.021
-54.7419	-16.3586	19.2409
-24.2163	-24.9156	6.1341
-3.7294	-35.1472	69.9554
-42.8056	16.0648	44.6144
-39.3686	41.5982	31.073
-38.7043	30.3119	44.1465
-12.3911	-72.8402	25.948
-37.0025	-23.5842	65.3308
-6.3231	-23.7673	56.8134
-33.3387	-9.5161	67.7218
-8.9759	-54.1294	50.6736
-1.5617	38.6465	40.1172
-26.1021	39.8268	56.5873
-5.5318	15.6081	68.2144
-21.5993	-63.7177	56.3891
-53.5807	-5.4991	26.988
-49.0815	-34.0479	51.3843
-3.913	64.1616	35.0256
-34.1573	24.1819	7.2492
-38.3245	-13.1908	34.1048
-34.7825	0.70151	32.9589
49.5476	-28.8501	24.4118
3.546	13.6336	54.7384
33.6261	-0.37622	69.2069
3.9002	-66.7629	37.0886
19.7818	2.3512	-2.3097
33.3668	-34.3023	3.4575
41.2483	-56.2476	40.2921
44.5575	-19.2371	-1.4605
4.9742	-37.7813	34.1171
29.1463	-72.0064	19.9018
23.6434	35.775	19.096
7.9883	-53.7676	15.066
4.2395	41.8004	22.8311
54.5461	-12.5844	12.3667
19.1496	-23.6613	7.6006
2.6511	-31.3032	71.6253
47.3378	12.7789	41.9665
37.7892	41.108	28.39
46.6272	24.3375	39.0248
9.0493	-69.5829	25.2492
36.5922	-25.6663	65.0742
1.3016	-19.4667	55.8407
34.5658	-13.6085	66.7518
6.662	-53.294	52.8497
4.5217	35.1279	40.0204
32.573	37.8313	53.3766
14.075	24.1522	72.2588
23.2977	-59.932	62.8042
53.1023	-2.3656	18.8564
48.5806	-31.1692	47.4701
10.7825	64.897	32.2365
26.5268	24.1773	5.9983
42.2209	-11.0712	32.3058
37.8892	-1.0045	28.9954
