396.44065
937.50289
1903.8602
2099.4259
1808.146
1114.739
1911.6959
4079.4912
1896.8879
2325.5394
664.58938
986.08536
3892.7879
5777.3985
10338.192
7004.077
2899.766
3032.3454
5965.4917
6107.6759
602.70618
2871.5503
5412.3756
7722.3454
2307.5874
2377.7045
1332.6547
1565.696
7752.7412
2467.7779
2483.1405
4468.2598
5171.5877
4687.3443
6518.5451
6324.3511
4118.5151
0.0
489.07864
800.96044
1874.4699
2302.8841
1767.1449
1430.5204
1874.7722
4178.3612
1620.9478
1139.8034
496.05399
1118.499
3605.3075
6929.4418
9965.6426
7672.3358
2998.069
3111.7158
5410.0129
5008.6306
1182.0432
2473.4387
5585.049
7692.9114
2512.9082
2195.6018
1261.0919
1591.5893
7666.0088
2462.0126
2648.8716
4797.1762
5986.8071
5006.6551
7403.5353
5222.1497
3748.4382
0.0
