-56.6715	-23.995	25.6052
-1.6961	27.2297	54.9805
-34.5505	14.6991	68.0475
-6.0788	-67.5832	27.3181
-23.6564	7.9859	-4.4724
-31.439	-26.9086	3.6912
-39.0749	-52.302	41.4855
-49.4169	-13.973	2.8198
-4.3214	-32.5851	36.2641
-28.1221	-69.9215	17.3316
-22.3302	46.5208	15.1567
-11.2552	-50.4506	14.9904
-6.3273	49.3382	18.4758
-53.7708	-6.6154	16.3495
-24.4463	-16.3236	7.3992
-0.87409	-22.406	73.1617
-45.3958	26.1937	39.0555
-40.9523	48.6463	18.7105
-44.5214	41.7931	34.841
-10.9888	-62.784	22.3956
-41.2205	-9.4745	62.1185
-5.0859	-8.2376	58.2859
-36.7605	1.9218	63.1251
-5.913	-48.0038	49.5042
-1.3464	51.0651	32.3776
-29.8778	52.8144	48.8426
-13.5398	32.5103	69.3477
-23.1892	-52.7273	59.7988
-52.87	4.8114	18.99
-47.8703	-25.3985	52.1143
-11.2331	79.2751	26.2156
-34.0812	27.2931	-6.4478
-40.3656	-3.7035	30.8615
-39.2828	11.6818	25.3065
49.7823	-26.0429	24.8076
5.5427	29.8864	52.8849
37.9026	15.1379	68.644
3.5915	-66.0932	28.3535
23.3896	10.3667	-7.0431
31.2672	-25.0614	0.39678
38.3999	-51.5838	40.7364
49.3983	-13.4529	-0.10266
3.025	-27.9089	37.6577
23.6071	-69.0649	8.4483
20.9132	44.0328	14.0232
8.6583	-51.3068	13.1007
4.8769	51.6144	20.8501
56.0887	-8.2356	12.5622
24.7718	-12.854	4.8843
9.1004	-20.8012	73.2867
49.7474	24.1424	29.6441
40.8229	55.1101	20.8011
47.4699	40.1794	32.855
6.9724	-61.9455	15.7068
42.4681	-14.4515	62.9054
7.8467	-4.6373	59.8999
41.5281	-4.5997	64.309
10.2144	-48.6461	50.7401
3.4923	48.0531	32.4277
36.1296	50.1456	47.2767
11.8908	30.0593	69.2069
23.3453	-50.8009	58.4708
53.3707	5.6377	16.3142
50.3033	-25.1408	47.0298
11.6482	79.302	28.2215
27.05	32.4828	-3.732
41.5887	-5.8102	28.3902
40.3382	13.9413	20.6182
