 1276.66281 11449.77007  9585.11973  6728.68887  6786.59866  6816.21806  7618.26505 10946.22566  8001.09740  5546.35198  7698.86036  6150.86854  5384.33629  6300.75979  6466.85700  8737.95832 10156.93103  6292.99866  6552.55103  9699.37563 11196.24730  9300.94407  7216.15180  6195.03569  6497.68006  7569.65716 11539.75623  7638.31037  5860.37483  6779.64211  6749.19329 10117.80697  6392.86626  6618.59814  9632.01619  9354.71135  8397.53975  6158.92164  8491.64872 10059.34623 12091.36328 11186.27569  7098.03559 10797.80734 13720.97448 14639.73213 13223.40561  4620.27520  7102.73929 14430.89886  7507.37336  8212.14363 13840.04565  9876.46166  9145.14477 10194.03056  9895.97825  6548.46881 12858.12987 13944.17718 14855.35240 16098.64953 10893.09447 10989.89249 10191.96772 13384.49992 11440.29525 14916.58840 19104.36003 16473.95833 13510.27736 10683.78722 12574.61693 12429.05627  6033.96147  9605.72852  9790.02048  6312.53809 10863.46666 14522.44048 13883.04629 12597.70384  3954.04577  7221.31085 13613.10723  7146.52870  7747.92947 13009.61904  9953.41966  8691.26030 12231.75437 11683.89898  7104.90842 12729.54718 13019.39933 15670.32838 16752.26128 11268.99750 11970.81236 10203.83625 13481.13526 10311.93636 15217.11702 19405.71915 17319.60615 13315.22230 12480.32726 12492.66598 10105.19136  5725.22728 10089.60766  9886.89851 
 1265.27371 11405.42715  9629.39923  6782.39922  6777.81767  6762.71103  7566.78389 10941.54066  7946.02627  5478.79960  7522.60852  6260.12268  5392.02287  6254.33301  6396.25502  8717.57906 10126.96558  6240.87768  6291.09033  9788.72423 11162.55116  9331.65248  7290.65424  6180.71707  6465.45423  7479.75938 11545.35019  7590.41311  5797.92830  6743.23823  6727.81199 10100.57454  6327.50572  6636.34814  9646.30291  9372.82759  8292.23613  6183.95058  8592.37807 10082.59090 12066.63281 11159.65493  6989.72967 10743.39477 13692.63421 14573.57360 13144.71377  4557.17879  7094.62889 14329.01703  7415.41019  8144.99744 13797.90640  9812.38468  9115.34901 10090.78853  9810.97321  6485.93752 12855.27127 13829.39453 14868.87421 15983.30330 10824.63391 10910.83738 10126.34408 13328.63703 11408.24057 14805.39387 19006.75634 16306.33103 13460.43402 10585.47928 12518.23583 12478.42553  5891.58700  9527.31927  9660.33759  6282.22001 10841.41168 14421.84956 13816.60779 12558.70689  3827.16066  7152.25500 13587.90209  7056.03564  7720.31556 12968.02621  9901.68911  8659.85794 12160.33532 11586.18218  7025.46671 12626.09063 12961.82670 15653.24689 16677.39330 11215.25039 11926.50900 10140.63952 13437.13880 10290.41638 15129.22377 19278.07958 17168.33307 13292.02153 12344.71653 12455.57600 10006.97116  5606.38288  9957.26584  9808.08624 
 1260.59492 11385.15728  9543.06369  6759.23208  6794.45103  6735.70347  7554.10485 10950.33920  7935.48675  5527.37202  7505.27705  6299.08134  5378.56091  6226.82934  6312.34935  8583.54123  9979.42114  6207.38196  6511.82520  9708.58785 11142.29697  9251.62353  7217.79042  6204.90323  6437.82233  7444.94539 11547.38487  7595.44046  5800.19327  6740.67602  6614.08899 10009.39705  6311.91650  6720.83984  9567.20426  9346.96134  8132.82900  6135.54525  8698.12364 10019.84399 11889.71946 11260.91943  7019.10966 10691.21426 13602.05242 14436.99935 13094.28008  4545.60749  7083.49525 14280.51699  7412.19627  8118.77807 13767.10362  9819.92054  9069.48997 10132.38562  9813.90871  6412.15983 12785.38355 13799.02787 14864.35273 15886.55891 10822.93312 10882.84196 10035.37920 13253.04026 11326.46489 14763.40571 18877.87850 16302.23602 13384.34587 10544.71632 12420.11475 12420.64048  5960.61986  9481.36230  9658.56328  6290.45677 10898.19732 14348.63253 13739.36522 12503.11305  3898.31880  7138.22945 13526.45044  7084.86801  7693.30465 12961.43258  9907.60569  8633.75993 12146.22802 11556.72900  6978.23337 12636.29142 12912.07025 15643.37661 16649.41724 11215.55192 11894.12296 10084.17858 13395.26661 10221.32605 15091.05415 19243.48081 17157.57610 13186.24936 12321.11684 12375.34346 10016.36878  5565.38981  9910.87821  9761.09073 
 1264.01317 11382.70477  9530.90373  6832.43599  6785.10820  6761.89692  7531.79861 10898.29435  7944.56718  5497.74132  7558.08174  6116.86112  5362.52112  6224.45756  6404.00274  8524.13883  9934.48840  6258.43991  6534.57446  9675.98390 11138.25869  9228.45343  7175.73465  6189.68594  6449.79734  7465.94217 11480.53562  7591.74274  5851.00987  6729.60412  6702.24402 10016.85876  6363.07653  6829.11914  9546.61284  9360.70427  8239.52402  6092.77342  8516.79447 10046.20451 11945.63903 11116.14351  6938.40903 10708.50056 13632.03750 14508.72488 13101.30839  4556.59115  7079.61495 14315.16320  7437.95908  8131.46787 13780.94915  9837.28339  9099.29723 10127.62716  9823.85605  6448.23864 12724.91459 13795.03147 14829.29291 15931.20765 10852.64669 10900.82412 10087.89179 13258.94787 11337.53521 14832.02156 18965.82467 16318.40840 13397.10081 10584.93184 12428.83527 12398.97832  5946.38787  9463.65504  9718.48132  6188.45117 10853.32553 14396.36305 13777.15909 12521.82413  3897.44915  7172.64435 13544.95930  7093.11083  7706.18506 12957.43963  9910.47008  8633.43094 12131.46565 11556.43412  7038.42282 12615.36145 12910.58978 15625.30322 16610.22565 11216.47034 11878.14357 10095.33332 13375.41252 10235.67823 15134.61226 19238.68036 17171.33145 13205.29016 12350.60231 12368.11961 10034.02338  5665.25555 10001.42752  9793.55718 
 1261.22913 11389.36922  9557.79372  6789.73813  6770.63146  6753.90289  7619.18306 10917.74549  7963.61958  5530.87177  7652.53219  6140.26033  5369.59657  6286.32491  6335.02148  8693.30605 10046.06848  6250.13932  6382.32788  9696.91476 11145.78962  9263.95487  7159.40652  6168.45383  6454.98275  7538.22384 11527.26736  7590.27524  5834.64903  6769.13310  6722.45097 10118.05705  6338.38817  6726.28638  9604.26436  9414.88708  8493.18213  6117.98794  8430.70979  9942.64640 11948.19815 11193.92697  7018.64669 10737.52334 13592.15970 14443.91344 13062.03412  4531.26932  7066.91720 14320.05056  7412.28159  8148.50285 13778.87057  9782.53438  9077.68120 10120.93933  9811.82988  6488.53933 12712.56588 13867.11396 14882.99599 15984.78942 10899.34890 10882.75857 10069.49351 13262.40502 11321.99422 14818.34926 18932.15764 16246.96469 13379.01785 10578.32590 12460.38487 12443.73299  5904.14984  9490.45897  9663.39203  6119.88017 10855.72616 14344.81592 13738.68461 12503.45982  3848.56711  7125.99471 13560.11427  7024.83284  7698.00277 12980.28963  9888.79633  8590.40722 12152.28048 11546.65812  7046.07716 12569.79081 12949.51600 15645.74885 16689.42252 11182.47640 11898.34657 10097.40197 13386.27753 10246.84611 15173.24895 19278.32770 17130.67137 13236.93161 12369.33349 12433.45143 10013.89473  5635.22609  9986.03559  9802.90013 
 1263.83189 11391.49033  9579.64842  6699.38770  6769.32980  6749.26229  7593.99952 10909.35066  7911.45709  5536.97070  7523.65926  6288.36549  5401.51584  6257.05131  6382.63604  8786.83377 10102.48657  6233.38393  6415.12500  9723.77109 11142.68187  9287.36339  7101.51796  6189.60414  6438.53031  7537.59898 11524.61821  7586.37108  5825.54980  6737.09599  6586.88262 10087.53988  6328.98451  6870.24536  9638.67865  9342.18542  8344.70469  6119.46807  8563.00959 10021.22257 12026.62926 11101.99229  7041.31258 10688.32233 13557.36452 14507.17691 13052.72325  4585.74242  7079.85655 14309.92629  7455.64787  8169.01265 13738.86045  9814.64451  9077.82951 10174.52361  9817.45489  6482.50913 12743.87361 13834.30202 14779.55125 15929.14376 10849.60147 10880.49285 10053.63698 13310.70022 11320.45115 14837.68874 18897.88190 16358.54867 13348.31531 10533.44158 12421.53140 12375.40984  5963.55856  9539.72902  9631.46442  6333.97692 10827.71129 14314.81116 13749.81770 12486.23940  3924.63536  7155.80640 13503.10075  7093.59470  7710.75890 12942.55982  9910.38958  8617.87406 12182.11123 11572.89800  7032.47713 12625.53724 12909.84217 15619.99735 16633.45061 11211.28535 11902.70425 10080.98036 13379.51882 10236.21179 15139.57882 19196.74691 17189.06417 13179.59371 12350.88871 12366.62992 10018.48978  5646.27214 10015.92064  9798.56332 
 1261.63907 11382.81380  9556.50519  6740.33950  6786.41807  6741.48402  7524.67965 10915.54683  7940.09747  5492.85281  7450.33448  6297.00815  5375.37835  6216.65241  6383.73921  8658.03780 10132.12830  6239.35893  6329.40405  9682.57267 11126.74088  9246.30409  7183.21924  6210.67884  6446.31073  7463.61080 11503.37207  7586.71160  5803.00119  6721.11246  6660.03223 10084.08813  6315.67811  6658.14624  9554.59708  9372.07915  8198.26279  6109.18507  8637.70511 10048.42188 11975.51731 11133.91580  6987.26252 10708.82958 13588.68002 14494.31095 13081.31556  4493.13796  7083.05806 14320.72597  7443.20683  8122.99176 13762.91203  9838.54942  9079.80545 10158.70727  9819.13171  6498.63574 12737.14281 13793.60050 14825.03341 15976.86636 10845.71165 10889.40245 10072.40673 13239.97719 11325.69807 14791.58760 18940.26641 16285.61247 13390.64134 10564.53994 12454.04837 12367.60746  5915.69014  9517.81989  9668.40921  6225.77539 10782.54360 14336.49042 13764.67964 12496.10541  3867.93730  7154.52832 13517.96460  7079.33490  7685.74135 12943.67468  9913.44633  8628.26186 12155.47710 11545.53238  6974.99686 12587.68071 12916.96264 15684.78517 16606.74903 11215.09456 11889.70682 10138.21822 13350.55977 10222.57371 15129.44947 19196.34498 17112.37986 13199.35813 12309.95846 12350.16059 10014.91291  5645.65933  9923.61341  9764.17527 
 1256.99247 11380.76642  9530.21072  6701.41338  6773.12477  6737.61158  7544.95489 10899.92137  7938.42667  5485.46279  7587.49792  6145.01979  5354.60971  6275.39650  6380.86627  8599.11313 10071.10498  6274.62027  6462.63403  9723.40395 11136.51936  9217.31124  7260.23383  6174.59078  6445.80718  7492.02202 11500.85346  7566.72872  5827.87067  6734.42818  6697.20873 10121.72555  6360.61416  6621.68604  9609.81566  9337.71310  8451.61074  6077.05197  8408.35142 10003.15007 11968.24006 11189.56768  6910.68853 10670.20705 13560.78453 14407.93017 13087.09265  4470.59873  7050.37258 14303.35699  7384.48390  8140.37526 13751.21277  9761.75168  9084.82533 10045.53545  9768.29124  6448.59968 12714.70125 13822.92303 14846.04266 15936.10525 10869.50391 10881.00989 10099.08671 13238.75821 11340.45604 14760.70242 18877.29883 16208.40919 13384.39385 10574.32476 12483.08647 12342.09103  5865.03434  9541.06702  9718.85474  6149.61671 10834.90434 14393.85756 13749.89505 12505.25099  3778.89848  7111.28321 13555.19428  7011.11928  7701.66916 12962.91196  9866.89439  8604.97135 12095.31515 11482.48519  6962.12453 12570.37826 12998.38826 15579.32297 16651.30127 11225.81586 11894.86938 10168.96851 13375.75857 10242.20864 15084.44416 19213.72481 17082.23577 13242.00447 12335.34000 12430.57123  9941.90339  5587.22687 10013.08433  9787.32237 
 1263.28500 11387.72110  9535.78759  6698.25952  6720.75811  6727.51115  7588.71587 10897.84890  7944.24343  5495.86625  7600.00293  6110.06726  5351.17490  6282.18948  6387.49784  8692.95349 10117.88379  6249.40250  6438.49316  9657.22485 11130.16920  9245.83029  7154.40397  6147.89837  6418.12455  7511.64062 11483.07425  7574.56589  5815.32934  6734.05287  6657.02512 10011.08561  6383.22363  6813.90869  9585.14125  9352.27689  8419.26094  6092.53565  8400.81170 10038.33948 12070.77228 11127.79333  7050.37037 10694.20499 13586.86693 14485.98603 13099.83692  4600.79683  7092.06634 14281.72005  7447.12434  8160.35845 13716.86673  9823.14590  9095.87730 10144.18088  9805.90710  6493.81191 12745.79412 13829.84669 14814.51210 15882.31370 10850.55586 10905.98709 10069.64107 13290.72106 11341.19888 14797.64649 18878.30047 16351.75162 13385.79185 10597.09524 12436.29244 12324.26962  5955.20531  9527.88411  9690.00631  6315.98344 10846.36236 14379.58887 13723.14267 12469.90211  3931.89085  7170.97935 13456.61927  7111.62348  7705.72857 12931.26599  9906.76916  8620.58762 12170.12340 11526.55180  7043.25987 12607.09861 12947.84314 15586.71506 16624.37259 11153.26452 11903.67216 10105.06943 13395.15516 10232.58954 15114.47235 19179.54869 17159.19293 13177.39820 12372.25244 12346.28835 10036.74271  5628.64321 10085.99380  9799.89821 
 1261.46569 11375.69520  9585.20534  6729.98047  6754.67922  6729.02921  7548.41919 10950.43978  7933.28173  5482.78765  7445.19234  6292.14459  5375.21513  6243.02160  6369.48793  8675.40009 10201.28906  6217.02394  6572.40332  9721.74981 11119.82093  9287.02651  7156.32731  6185.55167  6430.06954  7468.24163 11507.17956  7581.59337  5839.67857  6710.88652  6658.58389 10102.83366  6337.30787  6708.48413  9589.19630  9318.82088  8270.78662  6165.63743  8545.41270 10055.22819 12039.61932 11112.72941  6956.01326 10756.91324 13559.80767 14468.66481 13055.24341  4579.26123  7088.71362 14263.45143  7447.45882  8124.55391 13757.91318  9829.49591  9101.77526 10173.83131  9825.70379  6451.48854 12728.71027 13773.45998 14819.63628 15882.43901 10867.44935 10895.76572 10026.17645 13215.68445 11340.33148 14824.04044 18869.48432 16297.83758 13388.87434 10559.94477 12449.16063 12423.91911  5918.07777  9538.03554  9649.59407  6313.37713 10844.01887 14285.97339 13728.50117 12474.82983  3856.83400  7148.50307 13479.47695  7060.85204  7695.91633 12941.00883  9902.36909  8613.14742 12177.16421 11578.20937  6995.62823 12598.56950 12905.75993 15597.72811 16626.45989 11179.49490 11866.95303 10091.70136 13363.45374 10237.90163 15111.01493 19139.49462 17109.88700 13175.26415 12329.85750 12354.49038 10040.04944  5580.59386  9968.53676  9777.97767 
