0.05147 0.41788 0.27754 0.20109 0 0.33657 0.5533 0.23599 0.69523 0.29757 0.22607 0 0.22953 0.26813 0 0.11951 0.4407 0.18452 0.35793 0.11951 0.77259 0.82173 0.82798 0.73896 0.32812 0.4494 0.78746 0.71414 0.37057 0.63626 0 0 0.27929 0.47451 0.33736 0.33414 0.38683 0.15441 0 0.28899 0.52415 0.38351 0.4103 0.24473 0 0 0.11951 0.38602 0 0.77683 0.2962 0.081578 0.20588 0.13305 0.75834 0.7327 0.81526 0.66546 0.15441 0.3745 0.66256 0.68178 0.49227 0.60689 0 0 0.35971 0.34836
0.65872 0.48386 0.86277 0.35103 0.05147 0.43061 0.70967 0.72392 0.24193 0.44835 0.68483 0 0.29482 0.7577 0.05147 0.4407 0 0.42128 0.81166 0.24743 0.74506 0.47313 0.81028 0.50437 0.10294 0.86208 0.96378 0.57661 0.68399 0.72322 0.30997 0.24473 0.37914 0.69254 0.10294 0.39417 0.50803 0 0 0 0.23599 0 0.05147 0 0 0.05147 0.05147 0.10294 0 0.14449 0.42948 0 0.45687 0 0.19046 0.11951 0.31547 0.22245 0.10294 0.52629 0.6814 0.22607 0.11951 0.17806 0 0.05147 0 0.25735
0.081578 0.52592 0.29757 0.05147 0 0.14449 0.27011 0.24473 0.281 0.15441 0.84617 0.05147 0.71899 0.30278 0.081578 0.18452 0.42128 0 0.67962 0.05147 0.27754 0.42856 0.34415 0.34629 0.64048 0.85624 0.82194 0.22245 0.26185 0.17098 0.72098 0.17098 0 0.51607 0 0.34046 0.05147 0 0 0.05147 0 0 0 0 0.25256 0 0.45231 0.10294 0 0 0.081578 0.57128 0.5147 0 0 0.11951 0 0.05147 0.46042 0.63866 0.67702 0 0.081578 0 0.33657 0 0 0.24193
0.57335 0.52409 0.64728 0.25735 0 0.31332 0.56161 0.607 0.26185 0.29482 0.77296 0.10294 0.54205 0.65764 0.05147 0.35793 0.81166 0.67962 0 0.11951 0.6487 0.40697 0.69732 0.38804 0.47945 0.886 0.91205 0.56253 0.65156 0.63678 0.58542 0.21864 0.37778 0.7429 0.10294 0.50618 0.27754 0 0 0.05147 0.17098 0 0.081578 0.081578 0.31757 0.05147 0.32989 0.21864 0 0.11951 0.37057 0.50035 0.55217 0.05147 0.17098 0.10294 0.17098 0.13305 0.46323 0.67257 0.71977 0.16316 0.05147 0.14449 0.22245 0 0 0.39634
0.61031 0 0.37107 0.87399 0.23283 0.7429 0.5416 0.71201 0.72597 0.94081 0.39193 0.88227 0.16316 0.77995 0.58969 0.11951 0.24743 0.05147 0.11951 0 0.32255 0 0.43931 0.79624 0.081578 0.35169 0.25256 0.73691 0.82717 0.18452 0.05147 0.46206 0.52358 0.64306 0.24473 0 0.14449 0.64082 0.05147 0.42621 0.52299 0.54643 0.61227 0.68195 0.10294 0.54936 0 0.45331 0.05147 0.10294 0.05147 0 0.05147 0.60985 0.16316 0 0.13305 0.69114 0 0.081578 0.17098 0.63245 0.3206 0.23283 0 0.05147 0.17806 0.281
0.57501 0.22953 0.74838 0.37402 0 0.502 0.82655 0.66563 0.59594 0.5181 0.47525 0 0.17098 0.66953 0.10294 0.77259 0.74506 0.27754 0.6487 0.32255 0 0.65057 0.9101 0.49683 0.14449 0.76644 0.6742 0.82324 0.57708 0.91255 0.17806 0.16316 0.27204 0.80703 0.37593 0.24193 0.44283 0.18452 0 0.33893 0.54423 0.44225 0.33577 0.30997 0 0 0.081578 0.44453 0.11951 0.74829 0.29482 0 0.20109 0.11951 0.79613 0.64059 0.69508 0.67304 0.05147 0.41735 0.54349 0.69443 0.48957 0.66187 0 0 0.34698 0.35103
0.081578 0.74771 0.38724 0.15441 0.081578 0.23599 0.41516 0.17806 0.82132 0.20588 0.31441 0.28746 0.44378 0.16316 0.50874 0.82173 0.47313 0.42856 0.40697 0 0.65057 0 0.62338 0.8602 0.62045 0.4982 0.8244 0.62563 0.35673 0.52116 0.20588 0 0.21864 0.34767 0.10294 0.49856 0.36534 0 0 0.05147 0.29049 0.20109 0.10294 0.081578 0 0 0.081578 0.14449 0 0.64024 0.21038 0 0.05147 0 0.62299 0.67918 0.63026 0.50707 0.05147 0.25256 0.63577 0.48998 0.23599 0.42621 0 0 0.11951 0.24193
0.62991 0.20588 0.85805 0.50445 0.05147 0.60202 0.89837 0.80257 0.48751 0.64659 0.48186 0.10294 0.2989 0.77243 0.22607 0.82798 0.81028 0.34415 0.69732 0.43931 0.9101 0.62338 0 0.63577 0.14449 0.80579 0.93267 0.82166 0.62677 0.78737 0.20588 0.2661 0.41405 0.75963 0.37157 0.50642 0.68816 0.13305 0 0.22607 0.50803 0.30765 0.36955 0.20588 0.081578 0.05147 0.22953 0.38764 0.16316 0.79758 0.3427 0.05147 0.25499 0 0.61833 0.73726 0.85422 0.57202 0.21038 0.38351 0.87822 0.58014 0.40283 0.50495 0 0 0.26185 0.41999
0.64105 0.6523 0.45982 0.77357 0.16316 0.69323 0.82884 0.69464 0.89133 0.74699 0.31653 0.50319 0.35234 0.72591 0.55551 0.73896 0.50437 0.34629 0.38804 0.79624 0.49683 0.8602 0.63577 0 0.52076 0.53522 0.79302 0.88486 0.84974 0.80918 0.15441 0.3206 0.75185 0.73672 0.61966 0.18452 0.35037 0.61182 0 0.49748 0.70753 0.60368 0.67786 0.66069 0.23902 0.51621 0.081578 0.63809 0.37732 0.55278 0.19596 0.10294 0.19596 0.60148 0.67109 0.53022 0.52867 0.82654 0 0.2962 0.45231 0.83575 0.6662 0.69116 0.081578 0.20109 0.51114 0.51368
0 0.80508 0.05147 0 0.05147 0.16316 0.13305 0.22245 0.5096 0.16316 0.77704 0.20588 0.82168 0.32539 0.2661 0.32812 0.10294 0.64048 0.47945 0.081578 0.14449 0.62045 0.14449 0.52076 0 0.6389 0.80018 0.29757 0.2661 0 0.51824 0.18452 0 0.57094 0.081578 0.41147 0.10294 0 0 0 0.081578 0 0 0 0.34698 0.05147 0.54812 0.13305 0 0 0.23902 0.53659 0.43911 0.05147 0 0.17098 0.10294 0 0.4409 0.63669 0.68553 0.05147 0.081578 0.05147 0.41894 0 0 0.32631
0.57872 0.51045 0.85303 0.44817 0 0.51091 0.74769 0.72239 0.37869 0.54601 0.85457 0.18452 0.83383 0.73299 0.13305 0.4494 0.86208 0.85624 0.886 0.35169 0.76644 0.4982 0.80579 0.53522 0.6389 0 0.98635 0.58735 0.58987 0.54388 0.68629 0.27392 0.32812 0.65868 0.17098 0.51404 0.48549 0 0 0 0.25964 0.10294 0.05147 0 0.35362 0.081578 0.54408 0.21463 0 0.11951 0.48709 0.62766 0.61943 0.05147 0.21038 0.17098 0.26813 0.21864 0.5052 0.72675 0.79356 0.264 0.17806 0.27011 0.40603 0 0 0.39598
0.4798 0.8128 0.84507 0.35673 0 0.48998 0.74708 0.59816 0.67782 0.47185 0.72965 0.21463 0.82958 0.60902 0.42948 0.78746 0.96378 0.82194 0.91205 0.25256 0.6742 0.8244 0.93267 0.79302 0.80018 0.98635 0 0.71682 0.51279 0.5335 0.4874 0.20109 0.30882 0.83287 0.2934 0.72821 0.74848 0.081578 0 0.20588 0.48528 0.23283 0.27011 0.17098 0.4352 0.20588 0.52642 0.37545 0.05147 0.66134 0.66064 0.66195 0.72246 0.081578 0.54155 0.70533 0.81702 0.43708 0.59816 0.81623 0.9655 0.45844 0.33162 0.41571 0.39526 0 0.081578 0.54515
0.64892 0.3745 0.59471 0.80839 0.13305 0.73356 0.94095 0.70334 0.7622 0.87664 0.40572 0.66162 0.25256 0.74159 0.47922 0.71414 0.57661 0.22245 0.56253 0.73691 0.82324 0.62563 0.82166 0.88486 0.29757 0.58735 0.71682 0 0.83362 0.89484 0.05147 0.30526 0.7401 0.74794 0.63803 0.21038 0.32989 0.56929 0 0.44434 0.70146 0.55462 0.66694 0.61678 0.23283 0.47587 0.05147 0.64935 0.35912 0.61852 0.22607 0.14449 0.18452 0.54648 0.70803 0.5777 0.50277 0.8638 0 0.31757 0.43106 0.85756 0.73616 0.74281 0 0.15441 0.585 0.52234
0.82737 0.11951 0.5426 0.74745 0.40758 0.79907 0.86319 0.76853 0.65919 0.91004 0.55769 0.84658 0.28267 0.83559 0.7235 0.37057 0.68399 0.26185 0.65156 0.82717 0.57708 0.35673 0.62677 0.84974 0.2661 0.58987 0.51279 0.83362 0 0.83147 0.11951 0.68755 0.74531 0.85773 0.41999 0.081578 0.22607 0.35298 0 0.20109 0.51412 0.42051 0.46828 0.40697 0.10294 0.30022 0.05147 0.48977 0.081578 0.40184 0.081578 0.05147 0.10294 0.28589 0.55781 0.35853 0.38048 0.67641 0 0.17806 0.33076 0.6721 0.48265 0.53384 0 0.05147 0.32446 0.30646
0.8211 0.11951 0.57388 0.24193 0.081578 0.44888 0.84542 0.8276 0.73113 0.37006 0.41516 0.17098 0.13305 0.86984 0.43305 0.63626 0.72322 0.17098 0.63678 0.18452 0.91255 0.52116 0.78737 0.80918 0 0.54388 0.5335 0.89484 0.83147 0 0.081578 0.31757 0.62653 0.84049 0.53039 0.11951 0.32989 0.21463 0 0.33496 0.60912 0.42204 0.51197 0.28746 0.13305 0.10294 0 0.52293 0.26185 0.61592 0.20588 0.11951 0.17806 0.17098 0.73417 0.52351 0.57695 0.74805 0 0.2989 0.36904 0.7861 0.59823 0.65845 0 0.10294 0.45512 0.4082
0.05147 0.28589 0.26185 0 0 0.05147 0.17098 0.05147 0.10294 0 0.63936 0 0.71105 0.11951 0.05147 0 0.30997 0.72098 0.58542 0.05147 0.17806 0.20588 0.20588 0.15441 0.51824 0.68629 0.4874 0.05147 0.11951 0.081578 0 0 0 0.37869 0 0.15441 0 0 0 0 0 0 0 0 0.18452 0 0.43039 0.05147 0 0 0 0.48107 0.41059 0 0 0 0 0 0.33331 0.545 0.60355 0 0 0 0.26813 0 0 0
0.17098 0 0.22245 0.24473 0.78803 0.77275 0.43283 0.62951 0.22245 0.53327 0.4352 0.61248 0.21463 0.57115 0.65373 0 0.24473 0.17098 0.21864 0.46206 0.16316 0 0.2661 0.3206 0.18452 0.27392 0.20109 0.30526 0.68755 0.31757 0 0 0 0.83173 0 0 0 0.10294 0 0 0.081578 0.081578 0 0.10294 0 0.081578 0 0.05147 0 0 0 0 0 0 0 0 0 0.20588 0 0.05147 0 0.21038 0 0.05147 0 0 0 0
0.368 0.081578 0.27929 0.5425 0 0.43951 0.63503 0.23599 0.56107 0.59856 0.17098 0.13305 0 0.29757 0.21463 0.27929 0.37914 0 0.37778 0.52358 0.27204 0.21864 0.41405 0.75185 0 0.32812 0.30882 0.7401 0.74531 0.62653 0 0 0 0.63602 0.27575 0 0.05147 0.15441 0 0.05147 0.38309 0.23902 0.35169 0.19596 0 0.05147 0 0.34971 0.05147 0.27392 0 0 0 0.10294 0.44471 0.23902 0.28589 0.53522 0 0.10294 0.13305 0.53632 0.36369 0.40381 0 0 0.17098 0.17806
0.63408 0.40381 0.68878 0.5832 0.59115 0.77125 0.70267 0.78634 0.51734 0.74838 0.88528 0.75923 0.81076 0.85587 0.64483 0.47451 0.69254 0.51607 0.7429 0.64306 0.80703 0.34767 0.75963 0.73672 0.57094 0.65868 0.83287 0.74794 0.85773 0.84049 0.37869 0.83173 0.63602 0 0.31441 0.27011 0.34415 0.25004 0 0.10294 0.40316 0.30403 0.38136 0.31859 0.3818 0.19596 0.54728 0.40666 0 0.32989 0.16316 0.47684 0.25004 0.19046 0.41571 0.2661 0.27392 0.58074 0.19596 0.49946 0.60649 0.52142 0.38643 0.41205 0.39306 0 0.19046 0.27011
0.23283 0 0.15441 0.25499 0 0.16316 0.54235 0.37778 0.45027 0.32539 0.05147 0.05147 0 0.31757 0.23902 0.33736 0.10294 0 0.10294 0.24473 0.37593 0.10294 0.37157 0.61966 0.081578 0.17098 0.2934 0.63803 0.41999 0.53039 0 0 0.27575 0.31441 0 0.25964 0.37305 0.67837 0.05147 0.55364 0.88734 0.56974 0.594 0.8088 0.46773 0.60392 0.21463 0.81609 0.20588 0.35169 0.44619 0.37157 0.43951 0.66236 0.50983 0.39914 0.53406 0.74848 0.081578 0.51995 0.45348 0.80723 0.80784 0.75734 0.18452 0.29049 0.38683 0.66592
0.081578 0.54844 0.53996 0 0 0 0.23599 0.13305 0.15441 0.05147 0.41868 0 0.33893 0.15441 0 0.33414 0.39417 0.34046 0.50618 0 0.24193 0.49856 0.50642 0.18452 0.41147 0.51404 0.72821 0.21038 0.081578 0.11951 0.15441 0 0 0.27011 0.25964 0 0.49477 0.081578 0.05147 0.15441 0.31859 0.15441 0.68138 0.14449 0.44527 0.22607 0.70542 0.3196 0.29049 0.52286 0.65877 0.38048 0.59099 0.10294 0.4097 0.77392 0.53288 0.76271 0.78872 0.64403 0.80368 0.45766 0.41234 0.50087 0.22245 0.05147 0.30022 0.52691
0.19046 0.42948 0.58656 0.10294 0 0.11951 0.34558 0.27204 0.13305 0.19046 0.081578 0 0.05147 0.30022 0.05147 0.38683 0.50803 0.05147 0.27754 0.14449 0.44283 0.36534 0.68816 0.35037 0.10294 0.48549 0.74848 0.32989 0.22607 0.32989 0 0 0.05147 0.34415 0.37305 0.49477 0 0.30646 0.05147 0.49028 0.75467 0.64447 0.27575 0.48375 0.25256 0 0.10294 0.6514 0.10294 0.35673 0.88078 0.48709 0.69388 0.21038 0.69283 0.42925 0.89132 0.46523 0.05147 0.92013 0.82607 0.61481 0.40118 0.48208 0.081578 0.15441 0.081578 0.64006
0.14449 0 0 0.59873 0 0.38394 0.52758 0.50345 0.61125 0.6712 0 0.46481 0 0.27754 0.13305 0.15441 0 0 0 0.64082 0.18452 0 0.13305 0.61182 0 0 0.081578 0.56929 0.35298 0.21463 0 0.10294 0.15441 0.25004 0.67837 0.081578 0.30646 0 0.10294 0.66843 0.45315 0.61427 0.68741 0.79929 0.32722 0.81742 0.13305 0.67785 0.45936 0.14449 0.23599 0.21463 0.17098 0.8945 0.42204 0.081578 0.34904 0.79309 0 0.35234 0.33736 0.75657 0.70014 0.26813 0.10294 0.32158 0.39811 0.60764
0 0 0 0 0 0 0.05147 0 0 0 0 0 0 0 0 0 0 0 0 0.05147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05147 0.05147 0.05147 0.10294 0 0.69778 0.21038 0.65411 0.4676 0.20588 0.23902 0.44763 0.05147 0.46042 0.81325 0 0 0.11951 0.05147 0.19596 0.05147 0.05147 0.05147 0.2934 0 0.11951 0.05147 0.15441 0.16316 0.05147 0 0.77067 0 0.64657
0.081578 0 0 0.41868 0 0.16316 0.45982 0.38351 0.33815 0.50217 0 0.23283 0 0.17806 0.05147 0.28899 0 0.05147 0.05147 0.42621 0.33893 0.05147 0.22607 0.49748 0 0 0.20588 0.44434 0.20109 0.33496 0 0 0.05147 0.10294 0.55364 0.15441 0.49028 0.66843 0.69778 0.11951 0.85171 0.93315 0.48614 0.9137 0.4712 0.87278 0.22607 0.83243 0.75363 0.23599 0.37639 0.32812 0.32812 0.74623 0.59337 0.25499 0.54954 0.62375 0.05147 0.52135 0.47562 0.77968 0.7025 0.46868 0.21038 0.76732 0.30151 0.74162
0.28589 0.17098 0.22245 0.51242 0 0.32351 0.65673 0.56757 0.53322 0.60431 0.05147 0.34767 0 0.42621 0.2934 0.52415 0.23599 0 0.17098 0.52299 0.54423 0.29049 0.50803 0.70753 0.081578 0.25964 0.48528 0.70146 0.51412 0.60912 0 0.081578 0.38309 0.40316 0.88734 0.31859 0.75467 0.45315 0.21038 0.85171 0 0.93166 0.63194 0.84198 0.50819 0.33577 0.21864 0.96813 0.47611 0.47732 0.71309 0.56378 0.72117 0.38223 0.90449 0.44975 0.8908 0.79993 0 0.79276 0.69076 0.91376 0.84723 0.88203 0.21864 0.42329 0.63722 0.77682
0.17806 0 0.10294 0.52592 0 0.31111 0.5796 0.53162 0.49353 0.60628 0 0.32351 0 0.32631 0.13305 0.38351 0 0 0 0.54643 0.44225 0.20109 0.30765 0.60368 0 0.10294 0.23283 0.55462 0.42051 0.42204 0 0.081578 0.23902 0.30403 0.56974 0.15441 0.64447 0.61427 0.65411 0.93315 0.93166 0 0.58463 0.86242 0.56287 0.81817 0.32631 0.89047 0.63862 0.35362 0.57064 0.39914 0.46027 0.72937 0.69948 0.35853 0.69261 0.71337 0.10294 0.66811 0.52891 0.78471 0.75066 0.63945 0.2962 0.71844 0.31111 0.82918
0.23283 0.05147 0.17806 0.60227 0.05147 0.36955 0.55269 0.42833 0.75832 0.65566 0.05147 0.52293 0.05147 0.37869 0.22245 0.4103 0.05147 0 0.081578 0.61227 0.33577 0.10294 0.36955 0.67786 0 0.05147 0.27011 0.66694 0.46828 0.51197 0 0 0.35169 0.38136 0.594 0.68138 0.27575 0.68741 0.4676 0.48614 0.63194 0.58463 0 0.67405 0.27575 0.82231 0.35425 0.65203 0.75749 0.45951 0.43708 0.15441 0.36479 0.65343 0.27575 0.76771 0.43991 0.89858 0.38602 0.45027 0.63654 0.73142 0.69887 0.71798 0 0.18452 0.54719 0.50683
0.14449 0 0 0.64606 0 0.42128 0.59345 0.57067 0.63096 0.71866 0.05147 0.49128 0 0.34415 0.14449 0.24473 0 0 0.081578 0.68195 0.30997 0.081578 0.20588 0.66069 0 0 0.17098 0.61678 0.40697 0.28746 0 0.10294 0.19596 0.31859 0.8088 0.14449 0.48375 0.79929 0.20588 0.9137 0.84198 0.86242 0.67405 0 0.42716 0.86594 0.13305 0.80753 0.40118 0.19596 0.38004 0.31222 0.32351 0.90888 0.56771 0.19046 0.52351 0.75932 0.081578 0.51286 0.44321 0.8401 0.82451 0.43039 0.19046 0.38764 0.4379 0.72946
0 0 0 0.05147 0 0 0.20588 0.081578 0.13305 0.11951 0.31653 0 0.34046 0 0 0 0 0.25256 0.31757 0.10294 0 0 0.081578 0.23902 0.34698 0.35362 0.4352 0.23283 0.10294 0.13305 0.18452 0 0 0.3818 0.46773 0.44527 0.25256 0.32722 0.23902 0.4712 0.50819 0.56287 0.27575 0.42716 0 0.54858 0.89373 0.69348 0.30997 0.10294 0.64633 0.88359 0.71528 0.41626 0.43239 0.32631 0.49901 0.37256 0.59526 0.88528 0.80595 0.37732 0.70853 0.43931 0.81321 0.5489 0.05147 0.84643
0 0 0 0.50755 0 0.35362 0.46027 0.44727 0.56437 0.57957 0.05147 0.50487 0.05147 0.19596 0.11951 0 0.05147 0 0.05147 0.54936 0 0 0.05147 0.51621 0.05147 0.081578 0.20588 0.47587 0.30022 0.10294 0 0.081578 0.05147 0.19596 0.60392 0.22607 0 0.81742 0.44763 0.87278 0.33577 0.81817 0.82231 0.86594 0.54858 0 0.33577 0.83951 0.77198 0 0.13305 0.41516 0.35234 0.9058 0.10294 0.24193 0.13305 0.68117 0.11951 0.50017 0.47887 0.71528 0.75503 0.13305 0.32539 0.55842 0.16316 0.78373
0 0.25256 0.081578 0 0 0 0 0.081578 0 0 0.52201 0 0.52807 0.05147 0 0.11951 0.05147 0.45231 0.32989 0 0.081578 0.081578 0.22953 0.081578 0.54812 0.54408 0.52642 0.05147 0.05147 0 0.43039 0 0 0.54728 0.21463 0.70542 0.10294 0.13305 0.05147 0.22607 0.21864 0.32631 0.35425 0.13305 0.89373 0.33577 0 0.44527 0 0.11951 0.081578 0.56916 0.34904 0.16316 0.13305 0.54495 0.19046 0.41405 0.83127 0.81875 0.89143 0.23283 0.47648 0.05147 0.62318 0.30882 0 0.59276
