1540
1045
3795
2326
462
4763
6353
4094
1771
7696
3354
5717
2765
4834
1068
2792
2434
962
2552
2228
6822
1703
7888
5077
1400
8616
10283
9120
5998
6479
269
829
748
3442
1620
1326
3124
2512
408
4786
9913
5483
1761
6117
3680
3488
2663
5585
1162
2469
2218
1401
2966
1873
6578
2321
9536
6953
1332
10079
9064
9570
5803
6767
494
592
613
3780
