  823.69925 10082.58465 11203.06062  9033.23456  7886.21576  9366.99954  8096.17508 10010.31734  8737.61296  6152.33508  9979.81977  8023.60331  6535.65611  7941.32815  7576.92681  7536.15273  9943.65601  6889.97431  8770.81608 11149.97658 10338.83531 11006.12638  9396.38512  7435.89053  8736.01524  8183.80175 11290.80428  9314.56477  5454.96012  8180.65260  8220.11099 10226.19370  7021.66091  8879.40625  9615.03135 10184.37086 10267.25293  3099.23384  6652.13635  7487.98710  8345.55295  8765.90718  9639.71509  7096.46087 11539.38461 12251.30442 11683.97500 12394.65810  5551.91976  9149.23337 14334.47282  8768.12114  8744.33934 14373.97691  8082.46814  9512.71819  7212.99942 11219.88939  6847.38328  9535.16176 13162.86066 12626.91935 13548.10518 12669.31823 10986.02508  9430.11469 11336.02247 10604.64423 12490.22501 14698.34178 13752.23265 11595.27124 11234.08431 12341.04424  6493.69572  5739.32009  9904.38626 10181.53151  8237.51566 13121.74037 12622.88487 12352.44286 12527.25024  4513.05702  7538.39990 13438.09852  8903.73644  8516.49119 12439.99484  9352.86860  8926.48379  8060.00010 13254.87795  6850.25722  9123.76440 15411.78300 14931.13371 17118.43070 11868.21776 10833.74148  9647.83715 12438.36534  9855.24285 12831.17524 16026.26978 13579.15633 11938.13345 13816.36404 13479.06812  8666.77960  5260.29945 12606.87251 11864.06786 
  819.08881 10071.33555 11128.89256  9009.32568  7858.08064  9335.33441  8071.51153 10017.20056  8718.11773  6177.05283 10031.18442  7944.78252  6501.90795  7959.32024  7586.65690  7525.50692  9852.47363  6859.59382  8667.59147 10989.98474 10326.46273 10924.91823  9353.93595  7398.93899  8729.33011  8170.17321 11259.01305  9308.46366  5563.71725  8194.36171  8224.97870 10235.88115  7040.35326  8744.13477  9481.87780 10159.63312 10005.43555  2724.06094  6734.44977  7457.33959  8154.93387  8919.07583  9604.82196  7084.22879 11424.09513 12189.25600 11681.16243 12280.49477  5556.43011  9151.78999 14324.37059  8754.21990  8766.32383 14303.72611  8056.54236  9461.81332  7205.54567 11197.16878  6821.74948  9545.34083 13160.42487 12542.26477 13481.49621 12630.77796 10946.06887  9389.66405 11300.32960 10586.53681 12528.82818 14640.65069 13709.25680 11522.82709 11187.66721 12298.75064  6512.04895  5834.75054  9834.96130 10154.89960  8273.84270 12890.09898 12486.73593 12307.05330 12463.56673  4545.22606  7535.70996 13386.24713  8920.79945  8508.02615 12420.70961  9319.38056  8894.27260  8021.57677 13211.79042  6934.14891  9080.24084 15397.09977 14917.32652 17077.37538 11820.63645 10814.04034  9551.15413 12383.62147  9835.11355 12793.53483 15920.09063 13529.26782 11882.62719 13747.67680 13427.87740  8591.40152  5352.12594 12467.87127 11834.07526 
  818.27105 10078.62886 11120.67918  9051.50470  7841.30526  9311.79369  8081.57689 10016.55699  8704.38596  6146.85275 10051.96066  7954.97632  6486.73533  7962.86780  7577.53549  7500.51318 10000.10588  6861.57220  8620.69271 11016.78340 10333.95805 10935.43582  9287.88734  7378.16491  8691.37133  8207.77921 11245.05621  9307.93081  5450.57074  8214.97678  8232.81882 10265.60507  7011.00469  9428.11133  9577.11041 10191.74895 10164.85254  2768.37500  6711.32696  7454.81342  8340.04986  8940.44834  9541.01504  7269.14502 11415.41183 12254.16990 11730.03585 12311.05005  5524.40014  9124.55841 14303.69006  8781.94244  8792.00475 14348.82567  8053.12278  9488.52858  7215.13982 11204.09810  6798.39051  9579.34664 13132.06350 12549.45078 13436.35968 12665.47197 10961.02650  9388.04256 11312.01884 10606.99673 12520.60889 14624.88602 13752.89060 11539.08079 11175.82951 12269.50035  6543.43788  5841.30206  9848.46870 10163.44354  8227.28847 12870.00730 12513.63328 12340.56910 12472.98794  4582.25666  7529.13015 13361.60105  8923.82729  8505.29885 12467.92132  9326.46460  8928.66824  8071.98694 13198.10629  6887.03297  9149.44735 15347.87653 14942.20121 17063.36627 11849.14169 10873.61482  9536.24705 12390.54310  9832.61841 12778.27727 15878.23620 13545.67142 11884.56558 13740.55760 13384.34231  8663.11486  5327.39880 12574.54612 11843.63360 
  818.61983 10085.01611 11070.92171  9005.99472  7864.59568  9325.05037  8099.39119 10009.44227  8709.32757  6117.66522  9907.40589  8012.72450  6498.91180  7963.29886  7555.43986  7461.41886  9963.96867  6848.72807  8791.65039 10958.19361 10326.16944 10902.14362  9249.19598  7400.38629  8717.60588  8207.85559 11280.62017  9321.14404  5447.05644  8225.46839  8250.90115 10343.06342  7070.22666  8947.44434  9416.03821 10117.03910 10154.30859  2907.53319  6721.70459  7328.54053  8206.81505  9067.71172  9577.74007  7276.74212 11459.72101 12291.74897 11704.93881 12392.22870  5576.10705  9139.44133 14349.13396  8805.51518  8828.33844 14386.98565  8105.46331  9533.90926  7267.52150 11192.54972  6815.38517  9538.98876 13118.53070 12586.67080 13482.59860 12685.71301 10978.93697  9424.43541 11335.11301 10622.99574 12541.10824 14684.18806 13801.25603 11570.42884 11231.80274 12258.51452  6526.15447  5879.01557  9946.91369 10215.07048  8326.76238 12880.91801 12557.29862 12335.70769 12525.89921  4584.94148  7578.19280 13374.91797  8977.30576  8548.76100 12517.16510  9415.05469  8960.58892  8101.64652 13214.10082  6833.22399  9167.29920 15354.22985 14953.78892 17006.72979 11876.64618 10839.70444  9602.89626 12386.84430  9814.07061 12821.78921 15926.95966 13574.99159 11891.60712 13758.06846 13407.21823  8710.87089  5380.94043 12475.07497 11844.32201 
  820.73554 10087.28160 11042.25064  9095.96716  7846.36558  9327.26010  8128.39310 10043.97863  8753.14065  6174.47561  9987.87546  7845.01255  6470.03241  8024.93130  7604.91715  7570.42863  9981.98470  6864.77996  8766.05794 10994.26243 10336.19836 10871.35469  9117.41282  7392.87626  8712.17755  8257.82595 11340.64032  9350.10137  5387.94988  8206.10872  8287.71707 10159.04607  7086.33163  9446.36133  9587.47589 10105.33218  9941.16016  2896.64681  6682.26891  7494.82273  8297.24864  9075.91938  9577.40900  7077.26158 11417.15984 12304.37316 11759.54126 12340.86990  5558.18668  9175.94923 14361.76805  8802.80850  8843.62362 14406.18666  8121.90899  9533.60849  7294.60718 11239.70367  6843.96644  9534.78034 13139.34571 12574.33949 13491.80451 12641.69180 10986.08267  9471.01959 11356.01102 10643.51628 12557.13855 14721.85925 13831.91028 11571.81767 11245.24418 12296.05260  6525.77267  5868.85031  9896.61175 10141.02085  8378.51671 12884.01978 12524.87493 12330.61094 12514.95708  4594.95824  7582.23105 13372.28313  8946.73223  8483.26578 12561.81030  9399.67040  8966.98887  8168.69470 13205.33768  6899.69061  9143.11315 15354.85838 15058.52741 17045.11944 11870.74940 10857.75679  9634.78674 12430.51694  9857.95854 12796.32386 15965.73933 13600.53273 11897.74284 13786.91427 13400.08506  8708.87998  5355.21752 12435.73513 11840.53155 
  819.38313 10082.34127 11036.63207  9074.46472  7845.53380  9334.36776  8132.56129 10012.50008  8725.63504  6166.10145  9945.51863  7900.30732  6517.65370  7996.01149  7599.34713  7532.38312 10100.89697  6854.09852  8666.09115 10983.33425 10333.38837 10855.56085  9324.00985  7412.05563  8724.66499  8199.32450 11273.23003  9304.72456  5442.19526  8203.78135  8282.30168 10170.03108  7048.12862  8999.63379  9528.53055 10139.51313 10202.24902  2960.55673  6673.75286  7505.17937  8246.84516  8862.95908  9614.94721  7134.53006 11427.38544 12312.21036 11749.09815 12399.68054  5509.00223  9157.14099 14349.88408  8762.07029  8891.35636 14423.49608  8105.93001  9538.54519  7242.53780 11238.18510  6864.80437  9580.39063 13165.21935 12598.05869 13571.41015 12669.00822 10989.19908  9490.67127 11381.51058 10664.17616 12570.23843 14744.92160 13837.97367 11584.04114 11217.87561 12283.07314  6550.67519  5815.46805  9944.63411 10172.05901  8345.41019 12963.30642 12519.19680 12357.68071 12515.98642  4589.34175  7546.57932 13379.60956  8896.05601  8500.27512 12539.31862  9345.41775  8979.57857  8090.01018 13240.59916  6877.29212  9168.08717 15413.25411 14979.55504 17060.15973 11897.02479 10880.95408  9649.54732 12471.49300  9872.66762 12819.52637 15946.27084 13587.34588 11906.39971 13779.64790 13407.17645  8661.81428  5294.91713 12549.58514 11862.46299 
  819.51695 10088.79109 11074.46743  9077.79739  7853.08416  9335.71460  8135.60488  9985.02229  8731.71241  6220.77918  9995.56623  7948.42988  6501.72514  7976.52095  7606.85780  7558.62972  9996.43978  6841.76653  8737.80534 10943.14963 10339.03728 10868.59766  9348.84224  7417.23458  8754.77414  8221.26559 11250.44664  9333.45952  5467.07143  8229.55810  8234.44589 10213.89189  7048.18482  9285.57031  9455.60233 10144.60073 10247.35742  2718.04998  6681.51261  7494.82741  8142.96821  9055.14282  9560.01709  7093.97803 11496.51560 12317.67029 11705.53641 12402.86707  5561.27247  9212.31358 14334.15414  8763.80737  8806.47384 14417.35093  8086.12242  9525.50292  7199.10054 11214.18479  6866.35147  9549.28927 13185.08441 12556.25438 13509.09736 12665.55621 10996.18440  9454.51350 11380.87236 10652.69481 12556.36394 14713.28966 13784.89059 11606.93170 11216.15712 12317.92979  6555.18801  5898.46934  9821.70741 10180.05142  8204.17236 12859.45485 12558.51657 12334.17900 12555.95197  4556.21390  7546.44842 13402.89251  8915.52016  8505.51822 12549.87388  9330.08135  8975.39168  8047.79182 13156.95837  6898.12433  9163.72723 15415.01527 14826.87792 17074.57676 11875.25420 10907.62179  9634.93277 12453.41753  9857.47261 12756.34222 15950.87406 13535.10294 11935.43735 13765.59351 13463.89141  8657.09237  5334.19868 12420.16202 11862.85424 
  820.14570 10082.11082 11062.02631  9105.35684  7852.44753  9313.52162  8103.96356 10002.58682  8740.08068  6170.58776 10039.76273  7970.19445  6505.20579  7957.20291  7586.06904  7489.07415  9939.67749  6879.47119  8645.66732 11001.00421 10340.98928 10914.20101  9216.47155  7411.38361  8726.79142  8240.21997 11299.74209  9308.91465  5451.64908  8232.05441  8206.67105 10242.51017  7036.68014  9270.85352  9496.96334 10161.14464  9982.21875  3035.13733  6679.20919  7521.02769  8247.71967  8948.26880  9574.66713  7184.68694 11531.48625 12281.75039 11701.02330 12373.86268  5550.17213  9183.08524 14320.18102  8776.92011  8773.28560 14436.95634  8080.09696  9506.76120  7242.04035 11187.21901  6859.36084  9556.59010 13134.55052 12581.99599 13500.96189 12721.12751 10990.75170  9460.60273 11367.99958 10607.76585 12450.02252 14675.46985 13775.20342 11609.39874 11242.04646 12317.17723  6543.90138  5834.66141  9966.60449 10210.76477  8220.50192 12912.60426 12562.06970 12371.76518 12521.42156  4528.42141  7544.90198 13401.68554  8958.09706  8494.84023 12572.18933  9371.89890  8981.39597  8081.00047 13175.05405  6861.27714  9170.39346 15342.08052 14910.21710 17072.44152 11855.06415 10870.73105  9652.52494 12428.82704  9851.00996 12783.15188 15974.89162 13546.30814 11921.50391 13762.24462 13453.70695  8632.25740  5368.90212 12583.67809 11883.32317 
  821.70614 10081.24952 11040.56286  9097.31155  7836.34827  9335.79265  8131.74816 10010.48839  8738.19704  6171.65571 10010.11758  7931.89195  6493.76414  7996.60491  7589.86986  7566.60303  9944.84521  6866.60425  8517.93978 10928.11863 10343.67081 10856.12554  9351.72936  7396.92148  8728.92411  8210.69767 11310.41388  9300.83298  5419.38178  8204.98010  8229.07539 10350.83542  7070.29880  8987.87988  9467.39746 10114.82489  9919.95312  2861.03761  6665.50214  7448.27999  8177.13531  9021.55479  9562.97330  7132.75195 11501.34414 12292.80577 11709.31386 12361.57549  5602.67421  9184.44927 14325.61168  8789.23134  8739.85553 14436.85985  8115.26231  9522.10205  7270.06728 11230.38581  6896.54812  9573.72182 13182.05513 12584.77058 13485.32293 12627.29352 10994.63454  9436.80648 11371.52283 10602.48859 12479.61146 14698.90249 13786.93651 11612.62999 11236.84820 12322.58403  6525.99363  5877.07796  9945.37581 10165.78443  8366.45379 12953.42167 12578.99455 12353.92448 12512.19344  4546.39915  7565.33709 13413.53178  8957.19583  8453.81103 12569.13125  9397.36295  8965.53044  8102.13116 13215.21471  6923.53310  9168.67607 15402.39448 14968.27912 17049.98122 11827.44860 10868.90262  9624.43692 12431.23081  9844.40210 12762.73941 16026.56098 13586.16786 11939.08910 13824.78273 13495.89065  8637.64808  5415.61486 12528.53751 11896.16049 
  819.02438 10088.79635 11037.04090  9004.37885  7864.77216  9350.66164  8123.92434  9997.55197  8752.08068  6186.67954 10047.37932  7911.52155  6492.74304  8000.69769  7624.25673  7485.15711  9920.51416  6843.82333  8804.87240 10997.86257 10347.48734 10856.80837  9449.44611  7405.30658  8729.14332  8219.15242 11237.34364  9344.19691  5460.90981  8209.13477  8236.90489 10231.95875  7048.42885  8920.46387  9524.54708 10135.13585 10169.43164  3184.43391  6663.91557  7459.21662  8281.28776  8834.27080  9590.59819  7265.51102 11504.34099 12299.78324 11690.78374 12383.79057  5546.81502  9180.83641 14312.27661  8750.98268  8697.21358 14442.02435  8110.31887  9489.16514  7224.22791 11199.17295  6818.16987  9572.65364 13173.26301 12570.56242 13572.62658 12540.38190 10987.42288  9423.48847 11387.62163 10570.01998 12498.63218 14730.56074 13770.14221 11613.82114 11256.96943 12335.92101  6509.70117  5834.44096  9928.95288 10209.91770  8351.98912 12904.66049 12542.53425 12392.56104 12514.90501  4569.50376  7567.95152 13400.94246  8910.33202  8457.60645 12594.08572  9363.09364  8944.55544  8098.98887 13246.57738  6911.07656  9165.12835 15504.66551 14993.30529 17102.94233 11709.42040 10874.99468  9652.34966 12486.03383  9816.52144 12696.27617 16068.22408 13564.12876 11941.43906 13806.46310 13504.54304  8596.35445  5302.13199 12636.24347 11868.12233 
